BlockCode,TechCode,TechCategory,max_ad_down,max_ad_up
060014363022005,50,Fiber to the Premises,1000.0,1000.0
060014363022006,12,Copper (DSL/VDSL),50.0,10.0
060014363022006,50,Fiber to the Premises,1000.0,1000.0
060014363022007,50,Fiber to the Premises,1000.0,1000.0
060014363022008,12,Copper (DSL/VDSL),75.0,20.0
060014363022008,50,Fiber to the Premises,1000.0,1000.0
060014363022009,11,Copper (DSL/VDSL),18.0,1.5
060014363022009,12,Copper (DSL/VDSL),100.0,20.0
060014363022009,50,Fiber to the Premises,1000.0,1000.0
060014363023002,11,Copper (DSL/VDSL),18.0,1.5
060014363023002,12,Copper (DSL/VDSL),75.0,20.0
060014363023002,50,Fiber to the Premises,1000.0,1000.0
060014363023003,11,Copper (DSL/VDSL),18.0,1.5
060014363023003,12,Copper (DSL/VDSL),50.0,10.0
060014363023003,50,Fiber to the Premises,1000.0,1000.0
060014363023004,50,Fiber to the Premises,1000.0,1000.0
060014363023005,50,Fiber to the Premises,1000.0,1000.0
060014363023006,11,Copper (DSL/VDSL),18.0,1.5
060014363023006,12,Copper (DSL/VDSL),50.0,10.0
060014363023006,50,Fiber to the Premises,1000.0,1000.0
060014363023007,11,Copper (DSL/VDSL),18.0,1.5
060014363023007,12,Copper (DSL/VDSL),75.0,20.0
060014363023007,50,Fiber to the Premises,1000.0,1000.0
060014363023008,11,Copper (DSL/VDSL),6.0,1.0
060014363023008,50,Fiber to the Premises,1000.0,1000.0
060014363023009,11,Copper (DSL/VDSL),18.0,1.5
060014363023009,12,Copper (DSL/VDSL),75.0,20.0
060014363023009,50,Fiber to the Premises,1000.0,1000.0
060014363023010,11,Copper (DSL/VDSL),18.0,1.5
060014363023010,50,Fiber to the Premises,1000.0,1000.0
060014363023011,50,Fiber to the Premises,1000.0,1000.0
060014363023013,10,Copper (DSL/VDSL),6.0,0.512
060014363023013,11,Copper (DSL/VDSL),18.0,1.5
060014363023013,12,Copper (DSL/VDSL),75.0,20.0
060014363023013,50,Fiber to the Premises,1000.0,1000.0
060014364021000,10,Copper (DSL/VDSL),3.0,0.384
060014364021000,11,Copper (DSL/VDSL),18.0,1.5
060014364021000,12,Copper (DSL/VDSL),100.0,20.0
060014364021000,50,Fiber to the Premises,1000.0,1000.0
060014364021001,10,Copper (DSL/VDSL),6.0,0.512
060014364021001,11,Copper (DSL/VDSL),18.0,1.5
060014364021001,12,Copper (DSL/VDSL),100.0,20.0
060014364021001,50,Fiber to the Premises,1000.0,1000.0
060014364021002,11,Copper (DSL/VDSL),18.0,1.5
060014364021002,12,Copper (DSL/VDSL),50.0,10.0
060014364021003,11,Copper (DSL/VDSL),18.0,1.5
060014364021003,12,Copper (DSL/VDSL),100.0,20.0
060014364021004,11,Copper (DSL/VDSL),18.0,1.5
060014364021004,12,Copper (DSL/VDSL),50.0,10.0
060014364021005,11,Copper (DSL/VDSL),18.0,1.5
060014364021005,12,Copper (DSL/VDSL),100.0,20.0
060014364021006,11,Copper (DSL/VDSL),18.0,1.5
060014364021006,12,Copper (DSL/VDSL),50.0,10.0
060014364021007,10,Copper (DSL/VDSL),1.5,0.256
060014364021007,11,Copper (DSL/VDSL),18.0,1.5
060014364021007,12,Copper (DSL/VDSL),100.0,20.0
060014364021007,50,Fiber to the Premises,1000.0,1000.0
060014364021008,10,Copper (DSL/VDSL),6.0,0.512
060014364021008,50,Fiber to the Premises,1000.0,1000.0
060014364022000,10,Copper (DSL/VDSL),6.0,0.512
060014364022000,11,Copper (DSL/VDSL),1.5,1.0
060014364022000,50,Fiber to the Premises,1000.0,1000.0
060014364022001,10,Copper (DSL/VDSL),3.0,0.384
060014364022001,11,Copper (DSL/VDSL),18.0,1.5
060014364022001,12,Copper (DSL/VDSL),75.0,20.0
060014364022002,10,Copper (DSL/VDSL),6.0,0.512
060014364022002,11,Copper (DSL/VDSL),0.768,0.384
060014364022003,10,Copper (DSL/VDSL),6.0,0.512
060014364022003,11,Copper (DSL/VDSL),1.5,1.0
060014364022005,10,Copper (DSL/VDSL),6.0,0.512
060014364022005,11,Copper (DSL/VDSL),0.768,0.384
060014364022007,11,Copper (DSL/VDSL),18.0,1.5
060014364022007,12,Copper (DSL/VDSL),50.0,10.0
060014364022008,10,Copper (DSL/VDSL),6.0,0.512
060014364022009,10,Copper (DSL/VDSL),6.0,0.512
060014364022009,11,Copper (DSL/VDSL),0.768,0.384
060014364031000,10,Copper (DSL/VDSL),3.0,0.384
060014364031000,11,Copper (DSL/VDSL),18.0,1.5
060014364031000,12,Copper (DSL/VDSL),100.0,20.0
060014364031000,50,Fiber to the Premises,1000.0,1000.0
060014364031001,11,Copper (DSL/VDSL),18.0,1.5
060014364031001,12,Copper (DSL/VDSL),75.0,20.0
060014364031001,50,Fiber to the Premises,1000.0,1000.0
060014364031002,50,Fiber to the Premises,1000.0,1000.0
060014364031003,11,Copper (DSL/VDSL),18.0,1.5
060014364031003,12,Copper (DSL/VDSL),100.0,20.0
060014364031003,50,Fiber to the Premises,1000.0,1000.0
060014364031004,11,Copper (DSL/VDSL),18.0,1.5
060014364031004,12,Copper (DSL/VDSL),100.0,20.0
060014364031004,50,Fiber to the Premises,1000.0,1000.0
060014364032000,11,Copper (DSL/VDSL),18.0,1.5
060014364032000,12,Copper (DSL/VDSL),50.0,10.0
060014364032000,50,Fiber to the Premises,1000.0,1000.0
060014364032001,11,Copper (DSL/VDSL),18.0,1.5
060014364032001,12,Copper (DSL/VDSL),50.0,10.0
060014364032002,11,Copper (DSL/VDSL),18.0,1.5
060014364032002,12,Copper (DSL/VDSL),50.0,10.0
060014364032004,11,Copper (DSL/VDSL),18.0,1.5
060014364032004,12,Copper (DSL/VDSL),50.0,10.0
060014364032005,11,Copper (DSL/VDSL),18.0,1.5
060014364033000,11,Copper (DSL/VDSL),18.0,1.5
060014364033000,12,Copper (DSL/VDSL),100.0,20.0
060014364033002,11,Copper (DSL/VDSL),18.0,1.5
060014364033002,12,Copper (DSL/VDSL),100.0,20.0
060014364033003,11,Copper (DSL/VDSL),18.0,1.5
060014364033003,12,Copper (DSL/VDSL),100.0,20.0
060014364033004,10,Copper (DSL/VDSL),3.0,0.384
060014364033004,11,Copper (DSL/VDSL),18.0,1.5
060014364033004,12,Copper (DSL/VDSL),100.0,20.0
060014364033004,50,Fiber to the Premises,1000.0,1000.0
060014364033005,10,Copper (DSL/VDSL),6.0,0.512
060014364033005,11,Copper (DSL/VDSL),18.0,1.5
060014364033005,12,Copper (DSL/VDSL),100.0,20.0
060014364033005,50,Fiber to the Premises,1000.0,1000.0
060014364034000,50,Fiber to the Premises,1000.0,1000.0
060014364034001,50,Fiber to the Premises,1000.0,1000.0
060014364034002,11,Copper (DSL/VDSL),18.0,1.5
060014364034002,12,Copper (DSL/VDSL),75.0,20.0
060014364034002,50,Fiber to the Premises,1000.0,1000.0
060014364034003,11,Copper (DSL/VDSL),18.0,1.5
060014364034003,12,Copper (DSL/VDSL),50.0,10.0
060014364034003,50,Fiber to the Premises,1000.0,1000.0
060014364034005,10,Copper (DSL/VDSL),6.0,0.512
060014364034005,11,Copper (DSL/VDSL),18.0,1.5
060014364034005,12,Copper (DSL/VDSL),50.0,10.0
060014364041000,10,Copper (DSL/VDSL),3.0,0.384
060014364041000,11,Copper (DSL/VDSL),18.0,1.5
060014364041000,12,Copper (DSL/VDSL),100.0,20.0
060014364041001,11,Copper (DSL/VDSL),18.0,1.5
060014364041001,12,Copper (DSL/VDSL),100.0,20.0
060014364041002,11,Copper (DSL/VDSL),18.0,1.5
060014364041002,12,Copper (DSL/VDSL),75.0,20.0
060014364041003,11,Copper (DSL/VDSL),18.0,1.5
060014364041003,12,Copper (DSL/VDSL),50.0,10.0
060014364042000,11,Copper (DSL/VDSL),18.0,1.5
060014364042000,12,Copper (DSL/VDSL),100.0,20.0
060014364042001,10,Copper (DSL/VDSL),1.5,0.256
060014364042001,11,Copper (DSL/VDSL),18.0,1.5
060014364042001,12,Copper (DSL/VDSL),100.0,20.0
060014364042002,11,Copper (DSL/VDSL),18.0,1.5
060014364042002,12,Copper (DSL/VDSL),100.0,20.0
060014364042004,11,Copper (DSL/VDSL),18.0,1.5
060014364042004,12,Copper (DSL/VDSL),50.0,10.0
060014364042005,11,Copper (DSL/VDSL),18.0,1.5
060014364042005,12,Copper (DSL/VDSL),100.0,20.0
060014364042006,10,Copper (DSL/VDSL),3.0,0.384
060014364042006,11,Copper (DSL/VDSL),18.0,1.5
060014364042006,12,Copper (DSL/VDSL),100.0,20.0
060014364043000,10,Copper (DSL/VDSL),3.0,0.384
060014364043000,11,Copper (DSL/VDSL),18.0,1.5
060014364043000,12,Copper (DSL/VDSL),100.0,20.0
060014364043001,11,Copper (DSL/VDSL),18.0,1.5
060014364043001,12,Copper (DSL/VDSL),75.0,20.0
060014364043002,10,Copper (DSL/VDSL),3.0,0.384
060014364043002,11,Copper (DSL/VDSL),18.0,1.5
060014364043002,12,Copper (DSL/VDSL),100.0,20.0
060014364043003,11,Copper (DSL/VDSL),18.0,1.5
060014364043003,12,Copper (DSL/VDSL),100.0,20.0
060014365001001,11,Copper (DSL/VDSL),18.0,1.5
060014365001004,11,Copper (DSL/VDSL),18.0,1.5
060014365001005,10,Copper (DSL/VDSL),6.0,0.512
060014365001005,11,Copper (DSL/VDSL),18.0,1.5
060014365001005,12,Copper (DSL/VDSL),100.0,20.0
060014365001006,11,Copper (DSL/VDSL),18.0,1.5
060014365001006,12,Copper (DSL/VDSL),100.0,20.0
060014365001008,11,Copper (DSL/VDSL),18.0,1.5
060014365001008,12,Copper (DSL/VDSL),100.0,20.0
060014365001012,11,Copper (DSL/VDSL),18.0,1.5
060014365001012,12,Copper (DSL/VDSL),100.0,20.0
060014365001016,10,Copper (DSL/VDSL),3.0,0.384
060014365001016,11,Copper (DSL/VDSL),12.0,1.5
060014365001017,11,Copper (DSL/VDSL),10.0,1.0
060014365001018,11,Copper (DSL/VDSL),18.0,1.5
060014365001018,12,Copper (DSL/VDSL),100.0,20.0
060014365001018,50,Fiber to the Premises,1000.0,1000.0
060014365001020,10,Copper (DSL/VDSL),3.0,0.384
060014365001020,11,Copper (DSL/VDSL),6.0,1.0
060014365001021,11,Copper (DSL/VDSL),18.0,1.5
060014365001021,12,Copper (DSL/VDSL),100.0,20.0
060014365001021,50,Fiber to the Premises,1000.0,1000.0
060014365001023,11,Copper (DSL/VDSL),10.0,1.0
060014365002001,11,Copper (DSL/VDSL),18.0,1.5
060014365002001,12,Copper (DSL/VDSL),100.0,20.0
060014365002001,50,Fiber to the Premises,1000.0,1000.0
060014365002002,10,Copper (DSL/VDSL),3.0,0.384
060014365002002,11,Copper (DSL/VDSL),10.0,1.0
060014365002002,12,Copper (DSL/VDSL),50.0,10.0
060014365002002,50,Fiber to the Premises,1000.0,1000.0
060014365002003,12,Copper (DSL/VDSL),50.0,10.0
060014365002003,50,Fiber to the Premises,1000.0,1000.0
060014365002004,12,Copper (DSL/VDSL),25.0,5.0
060014365002004,50,Fiber to the Premises,1000.0,1000.0
060014365002005,11,Copper (DSL/VDSL),18.0,1.5
060014365002005,12,Copper (DSL/VDSL),100.0,20.0
060014365002005,50,Fiber to the Premises,1000.0,1000.0
060014365002006,11,Copper (DSL/VDSL),12.0,1.5
060014365002006,12,Copper (DSL/VDSL),25.0,5.0
060014365002007,11,Copper (DSL/VDSL),18.0,1.5
060014365002007,12,Copper (DSL/VDSL),50.0,10.0
060014365002007,50,Fiber to the Premises,1000.0,1000.0
060014365002008,11,Copper (DSL/VDSL),18.0,1.5
060014365002008,12,Copper (DSL/VDSL),50.0,10.0
060014365002008,50,Fiber to the Premises,1000.0,1000.0
060014365002009,12,Copper (DSL/VDSL),50.0,10.0
060014365002009,50,Fiber to the Premises,1000.0,1000.0
060014365002010,12,Copper (DSL/VDSL),25.0,5.0
060014365002010,50,Fiber to the Premises,1000.0,1000.0
060014365002012,11,Copper (DSL/VDSL),18.0,1.5
060014365002012,12,Copper (DSL/VDSL),50.0,10.0
060014365002012,50,Fiber to the Premises,1000.0,1000.0
060014365002014,11,Copper (DSL/VDSL),18.0,1.5
060014365002014,12,Copper (DSL/VDSL),100.0,20.0
060014365002014,50,Fiber to the Premises,1000.0,1000.0
060014365002015,12,Copper (DSL/VDSL),100.0,20.0
060014365002015,50,Fiber to the Premises,1000.0,1000.0
060014365003000,10,Copper (DSL/VDSL),3.0,0.384
060014365003000,11,Copper (DSL/VDSL),12.0,1.5
060014365003001,11,Copper (DSL/VDSL),12.0,1.5
060014365003002,10,Copper (DSL/VDSL),6.0,0.512
060014365003002,11,Copper (DSL/VDSL),12.0,1.5
060014365003006,11,Copper (DSL/VDSL),6.0,1.0
060014365003007,10,Copper (DSL/VDSL),1.5,0.256
060014365003007,11,Copper (DSL/VDSL),1.5,1.0
060014365003007,70,Fixed Wireless,200.0,200.0
060014365003008,11,Copper (DSL/VDSL),18.0,1.5
060014365003008,12,Copper (DSL/VDSL),50.0,10.0
060014366011000,11,Copper (DSL/VDSL),18.0,1.5
060014366011000,12,Copper (DSL/VDSL),75.0,20.0
060014366011000,50,Fiber to the Premises,1000.0,1000.0
060014366011005,11,Copper (DSL/VDSL),18.0,1.5
060014366011005,12,Copper (DSL/VDSL),50.0,10.0
060014366011005,50,Fiber to the Premises,1000.0,1000.0
060014366011006,12,Copper (DSL/VDSL),50.0,10.0
060014366011006,50,Fiber to the Premises,1000.0,1000.0
060014366011007,10,Copper (DSL/VDSL),6.0,0.512
060014366011007,11,Copper (DSL/VDSL),12.0,1.5
060014366011008,11,Copper (DSL/VDSL),18.0,1.5
060014366011008,12,Copper (DSL/VDSL),75.0,20.0
060014366011008,50,Fiber to the Premises,1000.0,1000.0
060014366011009,12,Copper (DSL/VDSL),25.0,5.0
060014366011009,50,Fiber to the Premises,1000.0,1000.0
060014366011011,11,Copper (DSL/VDSL),18.0,1.5
060014366011011,12,Copper (DSL/VDSL),100.0,20.0
060014366011011,50,Fiber to the Premises,1000.0,1000.0
060014366012001,11,Copper (DSL/VDSL),18.0,1.5
060014366012001,12,Copper (DSL/VDSL),100.0,20.0
060014366012001,50,Fiber to the Premises,1000.0,1000.0
060014366012002,11,Copper (DSL/VDSL),18.0,1.5
060014366012002,12,Copper (DSL/VDSL),75.0,20.0
060014366012002,50,Fiber to the Premises,1000.0,1000.0
060014366012003,11,Copper (DSL/VDSL),18.0,1.5
060014366012003,12,Copper (DSL/VDSL),100.0,20.0
060014366012003,50,Fiber to the Premises,1000.0,1000.0
060014366012005,11,Copper (DSL/VDSL),18.0,1.5
060014366012005,12,Copper (DSL/VDSL),100.0,20.0
060014366012006,11,Copper (DSL/VDSL),18.0,1.5
060014366012006,12,Copper (DSL/VDSL),100.0,20.0
060014366012007,11,Copper (DSL/VDSL),18.0,1.5
060014366012007,12,Copper (DSL/VDSL),75.0,20.0
060014366012007,50,Fiber to the Premises,1000.0,1000.0
060014366012010,11,Copper (DSL/VDSL),18.0,1.5
060014366012010,12,Copper (DSL/VDSL),50.0,10.0
060014366012011,10,Copper (DSL/VDSL),3.0,0.384
060014366012011,11,Copper (DSL/VDSL),18.0,1.5
060014366012011,12,Copper (DSL/VDSL),75.0,20.0
060014366012012,11,Copper (DSL/VDSL),18.0,1.5
060014366012012,12,Copper (DSL/VDSL),50.0,10.0
060014366012012,50,Fiber to the Premises,1000.0,1000.0
060014366012013,11,Copper (DSL/VDSL),18.0,1.5
060014366012013,12,Copper (DSL/VDSL),25.0,5.0
060014366012013,50,Fiber to the Premises,1000.0,1000.0
060014366013002,11,Copper (DSL/VDSL),18.0,1.5
060014366013002,12,Copper (DSL/VDSL),75.0,20.0
060014366013002,50,Fiber to the Premises,1000.0,1000.0
060014366013003,11,Copper (DSL/VDSL),18.0,1.5
060014366013003,12,Copper (DSL/VDSL),100.0,20.0
060014366013003,50,Fiber to the Premises,1000.0,1000.0
060014366013004,12,Copper (DSL/VDSL),25.0,5.0
060014366013004,50,Fiber to the Premises,1000.0,1000.0
060014366013005,50,Fiber to the Premises,1000.0,1000.0
060014366013008,11,Copper (DSL/VDSL),18.0,1.5
060014366013008,12,Copper (DSL/VDSL),100.0,20.0
060014366013008,50,Fiber to the Premises,1000.0,1000.0
060014366013009,11,Copper (DSL/VDSL),18.0,1.5
060014366013009,12,Copper (DSL/VDSL),100.0,20.0
060014366013009,50,Fiber to the Premises,1000.0,1000.0
060014366021000,10,Copper (DSL/VDSL),1.5,0.256
060014366021000,11,Copper (DSL/VDSL),18.0,1.5
060014366021000,12,Copper (DSL/VDSL),100.0,20.0
060014366021000,50,Fiber to the Premises,1000.0,1000.0
060014366021003,10,Copper (DSL/VDSL),3.0,0.384
060014366021003,11,Copper (DSL/VDSL),18.0,1.5
060014366021003,12,Copper (DSL/VDSL),50.0,10.0
060014366021003,50,Fiber to the Premises,1000.0,1000.0
060014366021005,11,Copper (DSL/VDSL),18.0,1.5
060014366021005,12,Copper (DSL/VDSL),100.0,20.0
060014366021005,50,Fiber to the Premises,1000.0,1000.0
060014366022000,10,Copper (DSL/VDSL),3.0,0.384
060014366022000,11,Copper (DSL/VDSL),18.0,1.5
060014366022000,12,Copper (DSL/VDSL),100.0,20.0
060014366022000,50,Fiber to the Premises,1000.0,1000.0
060014366022001,10,Copper (DSL/VDSL),3.0,0.384
060014366022001,11,Copper (DSL/VDSL),18.0,1.5
060014366022001,12,Copper (DSL/VDSL),100.0,20.0
060014366022001,50,Fiber to the Premises,1000.0,1000.0
060014366022002,50,Fiber to the Premises,1000.0,1000.0
060014366022004,50,Fiber to the Premises,1000.0,1000.0
060014366022005,11,Copper (DSL/VDSL),18.0,1.5
060014366022005,12,Copper (DSL/VDSL),50.0,10.0
060014366022005,50,Fiber to the Premises,1000.0,1000.0
060014366022006,11,Copper (DSL/VDSL),18.0,1.5
060014366022006,12,Copper (DSL/VDSL),25.0,5.0
060014366022006,50,Fiber to the Premises,1000.0,1000.0
060014366022007,10,Copper (DSL/VDSL),1.5,0.256
060014366022007,11,Copper (DSL/VDSL),18.0,1.5
060014366022007,12,Copper (DSL/VDSL),75.0,20.0
060014366022007,50,Fiber to the Premises,1000.0,1000.0
060014366023002,11,Copper (DSL/VDSL),18.0,1.5
060014366023002,12,Copper (DSL/VDSL),100.0,20.0
060014366023003,10,Copper (DSL/VDSL),1.5,0.256
060014366023003,11,Copper (DSL/VDSL),18.0,1.5
060014366023003,12,Copper (DSL/VDSL),100.0,20.0
060014366023004,11,Copper (DSL/VDSL),18.0,1.5
060014366023004,12,Copper (DSL/VDSL),100.0,20.0
060014367001000,10,Copper (DSL/VDSL),6.0,0.512
060014367001000,11,Copper (DSL/VDSL),18.0,1.5
060014367001000,12,Copper (DSL/VDSL),100.0,20.0
060014367001000,50,Fiber to the Premises,1000.0,1000.0
060014367001001,11,Copper (DSL/VDSL),18.0,1.5
060014367001001,12,Copper (DSL/VDSL),100.0,20.0
060014367001002,11,Copper (DSL/VDSL),18.0,1.5
060014367001002,12,Copper (DSL/VDSL),100.0,20.0
060014367001003,11,Copper (DSL/VDSL),18.0,1.5
060014367001003,12,Copper (DSL/VDSL),50.0,10.0
060014367001004,11,Copper (DSL/VDSL),18.0,1.5
060014367001004,12,Copper (DSL/VDSL),100.0,20.0
060014367001005,11,Copper (DSL/VDSL),18.0,1.5
060014367001005,12,Copper (DSL/VDSL),50.0,10.0
060014367001007,10,Copper (DSL/VDSL),6.0,0.512
060014367001007,11,Copper (DSL/VDSL),18.0,1.5
060014367001007,12,Copper (DSL/VDSL),75.0,20.0
060014367001008,11,Copper (DSL/VDSL),18.0,1.5
060014367001008,12,Copper (DSL/VDSL),100.0,20.0
060014367002001,10,Copper (DSL/VDSL),6.0,0.512
060014367002001,11,Copper (DSL/VDSL),18.0,1.5
060014367002001,12,Copper (DSL/VDSL),75.0,20.0
060014367002001,50,Fiber to the Premises,1000.0,1000.0
060014367002004,10,Copper (DSL/VDSL),6.0,0.512
060014367002004,11,Copper (DSL/VDSL),0.768,0.384
060014367002005,10,Copper (DSL/VDSL),6.0,0.512
060014367002005,11,Copper (DSL/VDSL),18.0,1.5
060014367002005,12,Copper (DSL/VDSL),100.0,20.0
060014367002006,11,Copper (DSL/VDSL),18.0,1.5
060014367002006,12,Copper (DSL/VDSL),100.0,20.0
060014367002007,11,Copper (DSL/VDSL),18.0,1.5
060014367002007,12,Copper (DSL/VDSL),50.0,10.0
060014367002008,11,Copper (DSL/VDSL),18.0,1.5
060014367002008,12,Copper (DSL/VDSL),75.0,20.0
060014367002009,11,Copper (DSL/VDSL),18.0,1.5
060014367002009,12,Copper (DSL/VDSL),100.0,20.0
060014367002010,10,Copper (DSL/VDSL),1.5,0.256
060014367002010,11,Copper (DSL/VDSL),18.0,1.5
060014367002010,12,Copper (DSL/VDSL),100.0,20.0
060014367002011,10,Copper (DSL/VDSL),3.0,0.384
060014367002014,10,Copper (DSL/VDSL),1.5,0.256
060014367002014,11,Copper (DSL/VDSL),18.0,1.5
060014367002014,12,Copper (DSL/VDSL),75.0,20.0
060014367002014,50,Fiber to the Premises,1000.0,1000.0
060014367002016,10,Copper (DSL/VDSL),6.0,0.512
060014367002016,11,Copper (DSL/VDSL),0.768,0.384
060014367002018,10,Copper (DSL/VDSL),6.0,0.512
060014367002020,10,Copper (DSL/VDSL),6.0,0.512
060014367002020,11,Copper (DSL/VDSL),0.768,0.384
060014367002021,10,Copper (DSL/VDSL),6.0,0.512
060014367002021,11,Copper (DSL/VDSL),10.0,1.0
060014368001004,10,Copper (DSL/VDSL),6.0,0.512
060014368001004,11,Copper (DSL/VDSL),18.0,1.5
060014368001004,12,Copper (DSL/VDSL),100.0,20.0
060014368001004,20,Other/Unknown,0.416,0.416
060014368001005,10,Copper (DSL/VDSL),3.0,0.384
060014368001005,11,Copper (DSL/VDSL),18.0,1.5
060014368001005,12,Copper (DSL/VDSL),100.0,20.0
060014368001005,50,Fiber to the Premises,1000.0,1000.0
060014368001007,10,Copper (DSL/VDSL),6.0,0.512
060014368001007,11,Copper (DSL/VDSL),18.0,1.5
060014368001007,12,Copper (DSL/VDSL),75.0,20.0
060014368001007,50,Fiber to the Premises,1000.0,1000.0
060014368001008,11,Copper (DSL/VDSL),18.0,1.5
060014368001008,12,Copper (DSL/VDSL),100.0,20.0
060014368001009,11,Copper (DSL/VDSL),18.0,1.5
060014368001009,12,Copper (DSL/VDSL),100.0,20.0
060014368001009,50,Fiber to the Premises,1000.0,1000.0
060014368001010,11,Copper (DSL/VDSL),18.0,1.5
060014368001010,12,Copper (DSL/VDSL),100.0,20.0
060014368002002,11,Copper (DSL/VDSL),18.0,1.5
060014368002002,12,Copper (DSL/VDSL),100.0,20.0
060014368002002,50,Fiber to the Premises,1000.0,1000.0
060014368002003,12,Copper (DSL/VDSL),75.0,20.0
060014368002003,50,Fiber to the Premises,1000.0,1000.0
060014368002004,11,Copper (DSL/VDSL),18.0,1.5
060014368002004,12,Copper (DSL/VDSL),100.0,20.0
060014368002005,11,Copper (DSL/VDSL),18.0,1.5
060014368002005,12,Copper (DSL/VDSL),50.0,10.0
060014368002005,50,Fiber to the Premises,1000.0,1000.0
060014368002006,12,Copper (DSL/VDSL),25.0,5.0
060014368002006,50,Fiber to the Premises,1000.0,1000.0
060014368002007,11,Copper (DSL/VDSL),18.0,1.5
060014368002007,12,Copper (DSL/VDSL),50.0,10.0
060014368002008,11,Copper (DSL/VDSL),18.0,1.5
060014368002008,12,Copper (DSL/VDSL),75.0,20.0
060014368002009,11,Copper (DSL/VDSL),18.0,1.5
060014368002009,12,Copper (DSL/VDSL),100.0,20.0
060014368002009,50,Fiber to the Premises,1000.0,1000.0
060014368002010,11,Copper (DSL/VDSL),18.0,1.5
060014368002010,12,Copper (DSL/VDSL),50.0,10.0
060014368002011,11,Copper (DSL/VDSL),18.0,1.5
060014368002011,12,Copper (DSL/VDSL),100.0,20.0
060014368002012,12,Copper (DSL/VDSL),50.0,10.0
060014368002012,50,Fiber to the Premises,1000.0,1000.0
060014368002013,11,Copper (DSL/VDSL),18.0,1.5
060014368002013,12,Copper (DSL/VDSL),50.0,10.0
060014368002013,50,Fiber to the Premises,1000.0,1000.0
060014368002014,11,Copper (DSL/VDSL),18.0,1.5
060014368002014,12,Copper (DSL/VDSL),75.0,20.0
060014368002014,50,Fiber to the Premises,1000.0,1000.0
060014368002015,11,Copper (DSL/VDSL),18.0,1.5
060014368002015,12,Copper (DSL/VDSL),50.0,10.0
060014368002016,50,Fiber to the Premises,1000.0,1000.0
060014368002017,11,Copper (DSL/VDSL),18.0,1.5
060014368002017,12,Copper (DSL/VDSL),100.0,20.0
060014368002017,50,Fiber to the Premises,1000.0,1000.0
060014368002018,11,Copper (DSL/VDSL),18.0,1.5
060014368002018,12,Copper (DSL/VDSL),100.0,20.0
060014368002018,50,Fiber to the Premises,1000.0,1000.0
060014369001000,10,Copper (DSL/VDSL),0.768,0.256
