zcta,BlockCode,TechCode,TechCategory,max_ad_down,max_ad_up
94566,060014507411010,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507411011,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411011,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411012,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411012,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411014,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411014,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411015,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507411015,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411015,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411017,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507411017,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411017,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411018,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507411018,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411018,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411019,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411019,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411020,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411020,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507411021,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411021,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507411022,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507411022,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507411022,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507412000,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507412000,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507412000,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507412001,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507412001,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507412002,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507412002,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507412003,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507412003,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507412004,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507412004,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507412004,50,Fiber to the Premises,1000.0,1000.0
94566,060014507412005,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507412005,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507412007,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507412007,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507412007,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507412007,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413000,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413000,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507413000,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413001,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413001,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507413001,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413002,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507413002,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413006,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413006,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507413006,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413008,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507413008,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413009,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507413009,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413009,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507413009,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413010,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413010,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507413011,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413011,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507413013,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507413013,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413016,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413017,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413017,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413018,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413018,12,Copper (DSL/VDSL),25.0,5.0
94566,060014507413018,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413019,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507413019,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507413019,50,Fiber to the Premises,1000.0,1000.0
94566,060014507413020,50,Fiber to the Premises,1000.0,1000.0
94566,060014507421001,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507421001,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421001,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421005,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421005,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421006,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421006,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421007,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507421007,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421007,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421008,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421008,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421009,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421009,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421010,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421010,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421012,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421012,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507421013,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507421013,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507422003,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422003,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507422004,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422004,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507422005,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507422005,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422005,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507422006,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422006,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507422007,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422007,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507422008,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422008,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507422009,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422009,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507422010,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422010,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507422011,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507422011,12,Copper (DSL/VDSL),75.0,20.0
94550,060014507423006,10,Copper (DSL/VDSL),3.0,0.384
94550,060014507423006,11,Copper (DSL/VDSL),18.0,1.5
94550,060014507423006,12,Copper (DSL/VDSL),100.0,20.0
94550,060014507423006,50,Fiber to the Premises,1000.0,1000.0
94550,060014507423007,11,Copper (DSL/VDSL),18.0,1.5
94550,060014507423007,12,Copper (DSL/VDSL),100.0,20.0
94550,060014507423008,11,Copper (DSL/VDSL),18.0,1.5
94550,060014507423008,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507423009,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507423009,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507423011,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507423011,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507423012,11,Copper (DSL/VDSL),3.0,1.0
94566,060014507423012,50,Fiber to the Premises,1000.0,1000.0
94566,060014507423013,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507423013,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507423015,11,Copper (DSL/VDSL),0.768,0.384
94566,060014507423018,10,Copper (DSL/VDSL),1.5,0.256
94566,060014507423018,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507423018,12,Copper (DSL/VDSL),25.0,5.0
94566,060014507423018,50,Fiber to the Premises,1000.0,1000.0
94566,060014507423021,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507423021,50,Fiber to the Premises,1000.0,1000.0
94566,060014507423023,10,Copper (DSL/VDSL),1.5,0.256
94566,060014507423027,11,Copper (DSL/VDSL),5.0,1.0
94566,060014507423028,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507423028,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507423029,11,Copper (DSL/VDSL),3.0,1.0
94566,060014507423037,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507423037,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507423044,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507423044,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507431008,10,Copper (DSL/VDSL),1.5,0.256
94588,060014507431008,11,Copper (DSL/VDSL),25.0,2.0
94588,060014507431010,10,Copper (DSL/VDSL),6.0,0.512
94588,060014507431010,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507431013,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507431016,10,Copper (DSL/VDSL),6.0,0.512
94588,060014507431016,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507431018,10,Copper (DSL/VDSL),6.0,0.512
94588,060014507431018,11,Copper (DSL/VDSL),25.0,2.0
94588,060014507431018,70,Fixed Wireless,200.0,200.0
94588,060014507432000,10,Copper (DSL/VDSL),3.0,0.384
94588,060014507432000,11,Copper (DSL/VDSL),6.0,1.0
94588,060014507432001,10,Copper (DSL/VDSL),3.0,0.384
94588,060014507432001,11,Copper (DSL/VDSL),6.0,1.0
94588,060014507432002,10,Copper (DSL/VDSL),6.0,0.512
94588,060014507432002,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507432004,10,Copper (DSL/VDSL),6.0,0.512
94588,060014507432004,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432010,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432013,11,Copper (DSL/VDSL),3.0,1.0
94588,060014507432015,10,Copper (DSL/VDSL),6.0,0.512
94588,060014507432015,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432016,10,Copper (DSL/VDSL),3.0,0.384
94588,060014507432016,11,Copper (DSL/VDSL),5.0,1.0
94588,060014507432017,11,Copper (DSL/VDSL),6.0,1.0
94588,060014507432018,11,Copper (DSL/VDSL),5.0,1.0
94588,060014507432019,10,Copper (DSL/VDSL),1.5,0.256
94588,060014507432019,11,Copper (DSL/VDSL),5.0,1.0
94588,060014507432022,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507432023,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432024,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432025,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432026,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432027,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432028,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507432029,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507441001,11,Copper (DSL/VDSL),12.0,1.5
94588,060014507441001,12,Copper (DSL/VDSL),25.0,5.0
94588,060014507441002,10,Copper (DSL/VDSL),3.0,0.384
94588,060014507441002,11,Copper (DSL/VDSL),5.0,1.0
94588,060014507441003,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441003,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507441004,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441004,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507441005,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441005,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507441008,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441008,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507441009,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441009,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507441010,10,Copper (DSL/VDSL),0.768,0.256
94588,060014507441010,11,Copper (DSL/VDSL),0.768,0.384
94588,060014507441012,10,Copper (DSL/VDSL),1.5,0.256
94588,060014507441012,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441012,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507441014,10,Copper (DSL/VDSL),3.0,0.384
94588,060014507441014,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441014,12,Copper (DSL/VDSL),75.0,20.0
94588,060014507441022,11,Copper (DSL/VDSL),0.768,0.384
94588,060014507441023,10,Copper (DSL/VDSL),6.0,0.512
94588,060014507441023,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441023,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507441024,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441024,12,Copper (DSL/VDSL),75.0,20.0
94588,060014507441031,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507441031,12,Copper (DSL/VDSL),75.0,20.0
94588,060014507442002,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507442002,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507442003,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507442003,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507442004,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507442004,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507442005,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507442005,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507442006,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507442006,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507442009,11,Copper (DSL/VDSL),1.5,1.0
94588,060014507442011,11,Copper (DSL/VDSL),0.768,0.384
94588,060014507442012,10,Copper (DSL/VDSL),0.768,0.256
94588,060014507442012,11,Copper (DSL/VDSL),0.768,0.384
94588,060014507442015,11,Copper (DSL/VDSL),0.768,0.384
94588,060014507442016,11,Copper (DSL/VDSL),0.768,0.384
94588,060014507442017,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507442017,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507451000,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451000,12,Copper (DSL/VDSL),75.0,20.0
94588,060014507451000,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451001,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451001,12,Copper (DSL/VDSL),50.0,10.0
94588,060014507451002,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451002,12,Copper (DSL/VDSL),25.0,5.0
94588,060014507451003,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451004,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451005,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451005,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507451006,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451007,12,Copper (DSL/VDSL),50.0,10.0
94588,060014507451007,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451009,12,Copper (DSL/VDSL),25.0,5.0
94588,060014507451009,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451010,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451011,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451011,12,Copper (DSL/VDSL),25.0,5.0
94588,060014507451012,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451013,12,Copper (DSL/VDSL),50.0,10.0
94588,060014507451013,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451014,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451015,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451016,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451017,10,Copper (DSL/VDSL),3.0,0.384
94588,060014507451017,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451017,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507451018,12,Copper (DSL/VDSL),25.0,5.0
94588,060014507451018,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451019,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451019,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507451020,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451020,12,Copper (DSL/VDSL),50.0,10.0
94588,060014507451020,50,Fiber to the Premises,1000.0,1000.0
94588,060014507451021,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451021,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507451022,10,Copper (DSL/VDSL),0.768,0.256
94588,060014507451022,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507451022,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507452000,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507452000,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507452005,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507452005,12,Copper (DSL/VDSL),50.0,10.0
94588,060014507452006,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507452006,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452007,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452007,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507452008,10,Copper (DSL/VDSL),1.5,0.256
94588,060014507452008,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507452008,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452009,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452009,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452010,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452010,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452011,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452011,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507452015,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507452015,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452016,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452016,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507452017,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452017,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452018,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452018,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452019,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452019,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507452020,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507452020,12,Copper (DSL/VDSL),100.0,20.0
94588,060014507452021,11,Copper (DSL/VDSL),18.0,1.5
94588,060014507452021,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507452022,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452022,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507452023,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507452023,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461001,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507461001,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461001,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461001,50,Fiber to the Premises,1000.0,1000.0
94566,060014507461003,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461003,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507461004,10,Copper (DSL/VDSL),1.5,0.256
94566,060014507461004,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461004,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461005,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507461005,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507461006,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461006,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461007,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507461007,11,Copper (DSL/VDSL),6.0,1.0
94566,060014507461008,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461008,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461009,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507461009,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461009,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461010,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507461011,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461011,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507461012,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461012,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507461013,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461013,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507461015,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461015,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461016,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507461016,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507461017,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461017,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461018,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461018,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461019,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507461023,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461023,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461024,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461024,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461028,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461028,12,Copper (DSL/VDSL),75.0,20.0
94566,060014507461029,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461029,12,Copper (DSL/VDSL),50.0,10.0
94566,060014507461030,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507461030,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461030,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507461031,10,Copper (DSL/VDSL),6.0,0.512
94566,060014507461031,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461032,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507461035,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507461035,11,Copper (DSL/VDSL),12.0,1.5
94566,060014507462000,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507462000,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507462000,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507462005,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507462005,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507462005,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507462006,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507462006,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507462007,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507462007,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507462011,10,Copper (DSL/VDSL),3.0,0.384
94566,060014507462011,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507462011,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507462012,11,Copper (DSL/VDSL),18.0,1.5
94566,060014507462012,12,Copper (DSL/VDSL),100.0,20.0
94566,060014507462012,50,Fiber to the Premises,1000.0,1000.0
94568,060014507501000,50,Fiber to the Premises,1000.0,1000.0
94568,060014507501001,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501001,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507501002,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501002,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507501003,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501003,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507501004,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501004,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507501005,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501005,12,Copper (DSL/VDSL),75.0,20.0
94568,060014507501006,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501006,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507501007,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501007,12,Copper (DSL/VDSL),50.0,10.0
94568,060014507501008,10,Copper (DSL/VDSL),3.0,0.384
94568,060014507501008,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501008,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507501010,10,Copper (DSL/VDSL),6.0,0.512
94568,060014507501010,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501010,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507501012,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501012,12,Copper (DSL/VDSL),75.0,20.0
94568,060014507501013,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507501013,12,Copper (DSL/VDSL),100.0,20.0
94551,060014507511000,10,Copper (DSL/VDSL),6.0,0.512
94568,060014507511003,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507511003,12,Copper (DSL/VDSL),100.0,20.0
94568,060014507511003,50,Fiber to the Premises,1000.0,1000.0
94568,060014507511004,10,Copper (DSL/VDSL),6.0,0.512
94568,060014507511004,11,Copper (DSL/VDSL),18.0,1.5
94568,060014507511004,12,Copper (DSL/VDSL),25.0,5.0
94568,060014507511004,50,Fiber to the Premises,1000.0,1000.0
94568,060014507511005,11,Copper (DSL/VDSL),18.0,1.5
